absolute_magnitude,velocity,diameter_min,diameter_max,miss_distance_au,is_hazardous
19.98,21.5644478328,0.2682594171,0.5998462923,0.1602502915,0
18.9,15.1878542443,0.44111819999999996,0.9863702813,0.2298450504,0
18.15,24.9617232184,0.6230960191,1.3932850552,0.124160834,1
18.33,11.1223235871,0.573528464,1.2824486324,0.1255432758,1
21.15,12.3872465504,0.1565146436,0.3499773825,0.2511832687,1
26.2,15.0245280749,0.0152951935,0.0342010925,0.3556925752,0
30.4,17.1772473497,0.0022108281000000002,0.0049435619,0.3442923941,0
27.4,5.9552044984,0.0088014652,0.019680674500000002,0.211949885,0
26.2,10.4898090883,0.0152951935,0.0342010925,0.1824441846,0
27.694,4.6983008301,0.0076869663000000005,0.0171885792,0.0076092914,0
22.56,6.6556054552,0.0817626533,0.1828268509,0.1881236755,0
28.9,3.0926228754,0.0044111820000000005,0.0098637028,0.0069134808,0
24.7,3.4212122518,0.0305179233,0.0682401509,0.2067600307,0
23.3,7.6419736599,0.058150704000000004,0.13002892700000002,0.2198749801,0
24.49,9.4981205483,0.0336166921,0.0751692087,0.1056088264,0
26.1,9.0517741479,0.0160160338,0.0358129403,0.1888004712,0
23.06,13.954327907,0.0649463841,0.1452245297,0.4040802994,0
24.7,14.3631183312,0.0305179233,0.0682401509,0.2928858903,0
24.54,7.7690715285,0.0328514828,0.0734581487,0.0114488841,0
20.7,14.2038745008,0.1925550782,0.4305662442,0.1935351072,1
19.32,15.5390779875,0.3635423218,0.8129053443,0.3242745519,0
27.2,8.6526415764,0.0096506147,0.0215794305,0.2487210688,0
26.9,16.3920552367,0.011080388200000001,0.0247765013,0.3930909349,0
22.18,24.6141349192,0.09739910730000001,0.21779102500000003,0.4380076858,0
23.21,12.1062793144,0.0606114923,0.1355314169,0.3651663449,0
22.97,10.627445284,0.06769474810000001,0.15137005850000002,0.4998507969,0
24.8,16.0365821699,0.029144390500000002,0.0651688382,0.2565216203,0
29.0,7.945011514,0.0042126461,0.0094197631,0.4622712712,0
31.5,7.1133570675,0.0013321557,0.0029787906,0.3507637655,0
24.333,7.7731140508,0.036137239700000004,0.0808053245,0.0113881753,0
22.92,20.2895968108,0.0692715614,0.1548959201,0.3527862577,0
25.9,8.9041368134,0.0175612318,0.0392681082,0.0380226193,0
22.6,0.7732337524,0.0802703167,0.1794898848,0.3289514334,0
26.9,14.3485134626,0.011080388200000001,0.0247765013,0.1995660617,0
25.7,12.2477918735,0.019255507800000002,0.0430566244,0.068582525,0
22.05,34.5133194416,0.1034081995,0.2312277636,0.1414317432,0
27.6,20.2905158305,0.008027031700000001,0.017948988500000002,0.477751662,0
27.0,7.5717949398,0.0105816886,0.023661375000000002,0.4304160281,0
23.0,7.4306221408,0.0667659413,0.1492931834,0.4752536554,0
21.0,20.0592269255,0.16770846220000002,0.3750075218,0.0701711782,1
26.4,14.2323949321,0.0139493823,0.0311917671,0.1312471805,0
27.2,10.2367746388,0.0096506147,0.0215794305,0.2034419592,0
24.83,15.2808488971,0.0287445144,0.0642746882,0.1769465333,0
23.41,10.9324029135,0.0552783379,0.12360612130000001,0.429075058,0
24.2,5.1240927475,0.038419789100000004,0.08590926010000001,0.4190278733,0
27.4,13.6389223707,0.0088014652,0.019680674500000002,0.0785160072,0
24.68,4.1054649236,0.0308003021,0.0688715693,0.0721176495,0
22.3,10.1291792436,0.0921626549,0.2060819612,0.480224553,0
24.7,12.4705101097,0.0305179233,0.0682401509,0.3145455818,0
20.7,11.8603302145,0.1925550782,0.4305662442,0.1525115697,1
23.59,9.887867064,0.0508809225,0.11377320140000001,0.0120062974,0
26.1,16.2815087358,0.0160160338,0.0358129403,0.184333361,0
26.0,15.515158144,0.0167708462,0.0375007522,0.4627519509,0
19.99,10.4949024382,0.2670268771,0.5970902489000001,0.1412646016,0
25.3,13.9150928814,0.023150212200000003,0.0517654482,0.4011203857,0
25.6,4.4921060589,0.0201629919,0.0450858206,0.1408170297,0
27.1,18.6770385432,0.010105434200000001,0.0225964377,0.1771917633,0
27.7,7.2271891228,0.0076657557000000005,0.0171411509,0.2615071312,0
24.9,4.1098429458,0.0278326768,0.0622357573,0.0721814998,0
21.5,17.2828825237,0.1332155667,0.29787906280000004,0.463434003,1
22.4,15.9170977702,0.08801465210000001,0.1968067451,0.1084017324,0
26.3,17.2877966834,0.0146067964,0.0326617897,0.4161076431,0
25.1,12.5864772253,0.025383702900000003,0.0567596853,0.2750334808,0
27.3,5.915807471,0.009216265500000001,0.0206081961,0.205213347,0
20.54,8.942127028,0.2072788434,0.4634895841,0.1165816212,1
25.7,4.8728168866,0.019255507800000002,0.0430566244,0.2615484254,0
20.66,6.4447591411,0.1961349444,0.43857106840000004,0.0535212514,1
22.56,6.6556054552,0.0817626533,0.1828268509,0.1881236755,0
28.9,3.0926228754,0.0044111820000000005,0.0098637028,0.0069134808,0
24.7,3.4212122518,0.0305179233,0.0682401509,0.2067600307,0
23.3,7.6419736599,0.058150704000000004,0.13002892700000002,0.2198749801,0
24.49,9.4981205483,0.0336166921,0.0751692087,0.1056088264,0
26.1,9.0517741479,0.0160160338,0.0358129403,0.1888004712,0
23.06,13.954327907,0.0649463841,0.1452245297,0.4040802994,0
22.28,8.2935266995,0.0930154254,0.2079888141,0.153567507,0
27.6,10.2332130501,0.008027031700000001,0.017948988500000002,0.1449519707,0
26.6,21.7090593956,0.0127219879,0.0284472297,0.4664190952,0
17.7,15.2152398925,0.7665755735,1.7141150923000001,0.3835452241,0
20.6,26.2951702551,0.2016299194,0.4508582062,0.4715125938,0
23.41,6.9270415355,0.0552783379,0.12360612130000001,0.1202869359,0
22.96,21.3150427744,0.0680072129,0.1520687509,0.4794805655,0
24.7,11.7215288407,0.0305179233,0.0682401509,0.2238984805,0
22.18,14.6067645328,0.09739910730000001,0.21779102500000003,0.150741406,0
21.39,12.3335557861,0.1401376972,0.31335741710000004,0.1738079846,0
19.74,13.7849198213,0.2996090839,0.6699462782000001,0.1141910743,0
24.1,8.8108062558,0.040230458000000004,0.0899580388,0.2988472672,0
24.8,1.9496574804,0.029144390500000002,0.0651688382,0.1743390807,0
27.5,23.5893423552,0.008405334,0.0187948982,0.3565600456,0
24.62,13.964854448,0.031663212600000004,0.0708010957,0.0810418005,0
24.9,20.6614402497,0.0278326768,0.0622357573,0.1817170749,0
22.5,11.0449688401,0.0840533402,0.18794898240000002,0.4748980538,0
24.6,9.2039869756,0.0319561887,0.07145621020000001,0.1675865883,0
22.2,16.7130882262,0.096506147,0.2157943048,0.3994806106,0
27.9,4.6781595637,0.0069912523,0.0156329154,0.3477335975,0
19.61,34.4175437105,0.3180936332,0.7112789871,0.122175111,0
21.67,19.7564637028,0.12318419130000001,0.2754482254,0.1716987906,1
26.35,20.1384864144,0.0142743051,0.0319183166,0.3540182212,0
24.7,10.9253300958,0.0305179233,0.0682401509,0.4351300692,0
25.71,11.4238122509,0.019167036800000002,0.0428587972,0.2655307904,0
23.5,16.3278497408,0.0530340723,0.1185877909,0.109645167,0
28.3,4.6996847458,0.0058150704000000004,0.013002892700000001,0.1288394387,0
24.2,8.3126736943,0.038419789100000004,0.08590926010000001,0.2395174535,0
25.0,5.9343191657,0.026580000000000003,0.059434686800000004,0.1027749115,0
25.4,16.1118453466,0.022108281,0.049435619300000004,0.357999143,0
23.458,16.3684340349,0.0540698266,0.1209038078,0.1098824074,0
25.1,8.5737337302,0.025383702900000003,0.0567596853,0.1283608936,0
28.0,13.7193431638,0.006676594100000001,0.014929318300000001,0.4198262553,0
25.6,21.6255979248,0.0201629919,0.0450858206,0.4309147851,0
23.1,14.188515934,0.06376097900000001,0.1425738833,0.3098305652,0
21.18,13.513701712,0.1543671822,0.34517551280000003,0.1523990494,1
22.0,26.8168643432,0.1058168859,0.23661375010000002,0.4987738218,0
25.8,13.8756622899,0.018388867200000002,0.0411187571,0.2959406344,0
17.7,15.2152398925,0.7665755735,1.7141150923000001,0.3835452241,0
20.6,26.2951702551,0.2016299194,0.4508582062,0.4715125938,0
23.41,6.9270415355,0.0552783379,0.12360612130000001,0.1202869359,0
28.3,10.0304684453,0.0058150704000000004,0.013002892700000001,0.052740997,0
23.44,18.1494878374,0.054519890700000004,0.1219101818,0.310967301,0
26.5,13.516621665,0.0133215567,0.0297879063,0.2776584082,0
22.18,14.6067645328,0.09739910730000001,0.21779102500000003,0.150741406,0
21.39,12.3335557861,0.1401376972,0.31335741710000004,0.1738079846,0
19.74,13.7849198213,0.2996090839,0.6699462782000001,0.1141910743,0
24.1,8.8108062558,0.040230458000000004,0.0899580388,0.2988472672,0
24.8,1.9496574804,0.029144390500000002,0.0651688382,0.1743390807,0
27.5,23.5893423552,0.008405334,0.0187948982,0.3565600456,0
22.8,6.2252455635,0.0732073989,0.1636967205,0.1572757718,0
21.21,20.4447380473,0.152249185,0.3404395273,0.4399085167,1
27.9,6.401144509,0.0069912523,0.0156329154,0.2958469293,0
24.02,10.605268316,0.0417402433,0.0933340215,0.0864552131,0
21.68,9.2419017832,0.1226182113,0.2741826558,0.0344173915,1
26.2,5.8715183265,0.0152951935,0.0342010925,0.0088315842,0
25.1,12.7152086982,0.025383702900000003,0.0567596853,0.2124767134,0
22.61,30.1227135181,0.0799015081,0.1786652037,0.4604490663,0
23.3,4.828704934,0.058150704000000004,0.13002892700000002,0.1656269914,0
28.2,7.7030752879,0.0060891262,0.0136157002,0.160920463,0
29.1,10.0933937113,0.0040230458000000005,0.0089958039,0.3327323563,0
25.6,8.7148051969,0.0201629919,0.0450858206,0.4716029435,0
20.5,30.6612921813,0.2111324448,0.4721064988,0.0887616291,1
24.66,5.2597217782,0.0310852938,0.0695088301,0.1386981125,0
21.39,11.3768953995,0.1401376972,0.31335741710000004,0.2032515457,0
26.3,16.1037245648,0.0146067964,0.0326617897,0.3068108376,0
27.6,3.6655613182,0.008027031700000001,0.017948988500000002,0.1891156067,0
25.29,4.3418882086,0.0232570687,0.0520043867,0.0677282646,0
25.68,20.4531947685,0.0194336768,0.0434550225,0.4980767336,0
22.92,23.8503276982,0.0692715614,0.1548959201,0.3895058198,0
27.2,10.097269553,0.0096506147,0.0215794305,0.0245421797,0
24.8,17.3069002326,0.029144390500000002,0.0651688382,0.4777397958,0
28.7,8.5009200761,0.0048367649,0.0108153351,0.3807977264,0
29.5,5.538607673,0.0033462237,0.0074823838,0.0861985159,0
27.4,7.0586485447,0.0088014652,0.019680674500000002,0.4089931207,0
22.9,14.9089895061,0.0699125232,0.1563291544,0.3329807281,0
26.73,10.4057302399,0.011982708,0.026794149700000002,0.1722301736,0
24.1,6.4112076053,0.040230458000000004,0.0899580388,0.0710669382,0
25.0,12.6203412153,0.026580000000000003,0.059434686800000004,0.154354333,0
28.6,13.8716181993,0.0050647146,0.0113250461,0.1397378182,0
29.2,22.2345727693,0.0038419789,0.008590926,0.4369239308,0
25.5,17.9611030354,0.0211132445,0.0472106499,0.3568407257,0
24.0,13.1297577793,0.0421264611,0.0941976306,0.1173988657,0
26.7,17.7615265459,0.0121494041,0.0271668934,0.2169905185,0
19.44,15.1038018937,0.34399725470000003,0.7692012455,0.1025111262,0
27.1,8.132722472,0.010105434200000001,0.0225964377,0.4453775796,0
28.26,4.5283378916,0.0059231806,0.0132446345,0.3419866934,0
26.6,8.9320490176,0.0127219879,0.0284472297,0.4602285603,0
24.3,7.7134953166,0.0366906138,0.0820427065,0.4400846112,0
23.02,8.802817692,0.0661538275,0.1479244553,0.4650295873,0
21.68,9.2419017832,0.1226182113,0.2741826558,0.0344173915,1
26.2,5.8715183265,0.0152951935,0.0342010925,0.0088315842,0
25.1,12.7152086982,0.025383702900000003,0.0567596853,0.2124767134,0
19.41,17.1604859993,0.34878273320000003,0.7799019007,0.4907934742,1
23.1,9.4720133583,0.06376097900000001,0.1425738833,0.1964034189,0
22.4,20.6836779615,0.08801465210000001,0.1968067451,0.4338392415,0
28.1,21.4181803163,0.006376097900000001,0.0142573883,0.3892634889,0
25.6,20.3518349981,0.0201629919,0.0450858206,0.4900772076,0
28.5,14.5107471072,0.0053034072000000005,0.011858779100000001,0.2378491934,0
24.7,10.1459677459,0.0305179233,0.0682401509,0.3618946595,0
23.7,14.0475049664,0.0483676488,0.1081533507,0.1320253437,0
26.3,7.4095082859,0.0146067964,0.0326617897,0.0017415225,0
25.2,8.7681649915,0.0242412481,0.054205078600000005,0.1005850426,0
29.7,7.9596270853,0.0030517923000000003,0.006824015100000001,0.4245075174,0
23.8,7.7079040414,0.046190746000000005,0.1032856481,0.3061038034,0
25.0,14.0071664068,0.026580000000000003,0.059434686800000004,0.3658519266,0
25.59,0.5628267579,0.0202560601,0.0452939273,0.1441422409,0
26.9,7.9906953189,0.011080388200000001,0.0247765013,0.4645542731,0
24.0,9.3454105386,0.0421264611,0.0941976306,0.118048324,0
22.83,8.2769462638,0.0722029558,0.16145071730000002,0.3131935665,0
23.9,6.7276727555,0.04411182,0.09863702810000001,0.3436506848,0
25.6,14.5900882025,0.0201629919,0.0450858206,0.3313743712,0
20.84,16.4980686901,0.1805323255,0.40368255210000004,0.1834155053,0
26.1,9.9449240644,0.0160160338,0.0358129403,0.1947242808,0
22.0,20.4240873796,0.1058168859,0.23661375010000002,0.0578172571,0
26.7,9.8093518405,0.0121494041,0.0271668934,0.331301302,0
26.6,18.3719431485,0.0127219879,0.0284472297,0.2878201994,0
27.0,6.3388664822,0.0105816886,0.023661375000000002,0.2534811823,0
23.7,14.0475049664,0.0483676488,0.1081533507,0.1320253437,0
26.3,7.4095082859,0.0146067964,0.0326617897,0.0017415225,0
21.57,6.2862550694,0.1289896833,0.2884297004,0.0674695085,1
24.6,13.7131544068,0.0319561887,0.07145621020000001,0.4444095764,0
22.91,20.1894523647,0.0695913044,0.1556108872,0.4922595766,0
25.3,12.2649774199,0.023150212200000003,0.0517654482,0.2414075371,0
24.2,19.6716809842,0.038419789100000004,0.08590926010000001,0.2883733594,0
21.64,19.8405250764,0.12489785410000001,0.2792800919,0.2009678701,0
25.9,6.3251564544,0.0175612318,0.0392681082,0.2165249037,0
25.1,6.1818421686,0.025383702900000003,0.0567596853,0.3434064191,0
28.8,5.9743697962,0.0046190746,0.0103285648,0.2523563604,0
24.2,10.5369672698,0.038419789100000004,0.08590926010000001,0.1198991093,0
22.23,6.8229660667,0.095182033,0.212833496,0.0637236098,0
25.2,8.7681649915,0.0242412481,0.054205078600000005,0.1005850426,0
29.7,7.9596270853,0.0030517923000000003,0.006824015100000001,0.4245075174,0
23.8,7.7079040414,0.046190746000000005,0.1032856481,0.3061038034,0
26.1,9.0627133379,0.0160160338,0.0358129403,0.2911910365,0
27.2,6.8481083203,0.0096506147,0.0215794305,0.4279201204,0
20.26,30.0490591718,0.235806068,0.5272783976000001,0.315105772,0
22.0,12.9215434835,0.1058168859,0.23661375010000002,0.1153458366,0
21.0,17.2846842031,0.16770846220000002,0.3750075218,0.4065404549,0
19.93,40.4200435421,0.2745079817,0.6138185073,0.4250166473,1
22.7,17.4837197755,0.0766575574,0.1714115092,0.3799874999,0
24.63,19.7795554879,0.0315177333,0.0704757942,0.4663025374,0
26.9,8.8978963967,0.011080388200000001,0.0247765013,0.2908133629,0
24.6,19.3314718549,0.0319561887,0.07145621020000001,0.4418516443,0
26.27,16.8704366812,0.014809997200000001,0.0331161605,0.1964166001,0
22.85,17.8545424132,0.0715409951,0.15997052820000002,0.2887551987,0
21.16,10.2583403183,0.1557955241,0.3483693825,0.3321593765,1
20.1,25.1333552448,0.2538370294,0.5675968529000001,0.4693604848,0
25.5,12.54776667,0.0211132445,0.0472106499,0.4368828754,0
21.19,12.133189424,0.1536579294,0.3435895754,0.1807959101,1
20.68,41.9776514696,0.1943367684,0.43455022460000003,0.4350392136,0
24.4,6.2593696556,0.0350392641,0.0783501764,0.3853339932,0
28.2,20.8402631661,0.0060891262,0.0136157002,0.3617821087,0
23.4,32.9237215246,0.0555334912,0.1241766613,0.2510218806,0
23.7,9.3622374326,0.0483676488,0.1081533507,0.2769106066,0
22.51,20.9442541871,0.0836671502,0.18708543530000002,0.26756339,0
22.7,13.4132134124,0.0766575574,0.1714115092,0.1041023206,0
22.17,13.4435936191,0.09784868120000001,0.2187963027,0.1975989145,0
19.57,29.3371517375,0.3240074354,0.7245026508,0.2572894331,0
21.95,11.4509929104,0.1082816778,0.24212519240000002,0.0579921004,0
24.41,26.6555339952,0.0348782733,0.07799019010000001,0.2784369925,0
24.6,5.7394350416,0.0319561887,0.07145621020000001,0.1774674796,0
23.39,20.999860302,0.055789822100000004,0.1247498347,0.3232212712,0
27.9,9.6530918492,0.0069912523,0.0156329154,0.2559361576,0
21.09,11.1279832892,0.16089960450000002,0.3597824532,0.0964601596,0
17.7,33.0388268038,0.7665755735,1.7141150923000001,0.3549753352,0
25.61,8.018552358,0.020070351400000002,0.044878670100000004,0.2410509841,0
24.2,15.7166104301,0.038419789100000004,0.08590926010000001,0.1304794013,0
27.7,20.7107019458,0.0076657557000000005,0.0171411509,0.4065125197,0
26.1,9.0627133379,0.0160160338,0.0358129403,0.2911910365,0
27.2,6.8481083203,0.0096506147,0.0215794305,0.4279201204,0
20.26,30.0490591718,0.235806068,0.5272783976000001,0.315105772,0
22.0,12.9215434835,0.1058168859,0.23661375010000002,0.1153458366,0
20.66,16.6833815979,0.1961349444,0.43857106840000004,0.0808257329,0
23.9,3.9882208355,0.04411182,0.09863702810000001,0.1026741994,0
21.89,18.5068442359,0.1113153296,0.2489086439,0.4017526379,0
26.3,8.0837105929,0.0146067964,0.0326617897,0.2367739807,0
24.3,9.2307116148,0.0366906138,0.0820427065,0.4324628494,0
20.76,29.4687533542,0.1873074177,0.41883211870000003,0.3108265962,1
24.0,8.6710847853,0.0421264611,0.0941976306,0.1548952328,0
24.42,6.4995189833,0.034718022200000004,0.0776318577,0.4447598661,0
19.57,26.9707987813,0.3240074354,0.7245026508,0.4351157912,0
23.1,17.7201836405,0.06376097900000001,0.1425738833,0.0974237329,0
24.7,11.7524191437,0.0305179233,0.0682401509,0.2800622686,0
22.8,11.1996316907,0.0732073989,0.1636967205,0.0702737179,0
24.3,6.1402465937,0.0366906138,0.0820427065,0.0835115728,0
23.94,14.5353317737,0.0433066885,0.0968366995,0.0729441838,0
23.9,21.3709635327,0.04411182,0.09863702810000001,0.2819646186,0
22.4,16.8367830422,0.08801465210000001,0.1968067451,0.4733325204,0
27.7,8.6837346739,0.0076657557000000005,0.0171411509,0.1439293272,0
24.18,30.3677018901,0.038775283,0.0867041687,0.4160130156,0
25.8,7.3166203987,0.018388867200000002,0.0411187571,0.1317961258,0
24.7,6.3442046507,0.0305179233,0.0682401509,0.1145970302,0
24.5,7.5672970671,0.033462237400000004,0.0748238376,0.2560130019,0
25.4,14.0218927834,0.022108281,0.049435619300000004,0.3180600529,0
22.11,5.4929989508,0.100590039,0.22492616510000002,0.1299178548,0
29.8,7.722126779,0.002914439,0.0065168838000000005,0.47468059,0
28.6,9.7730843541,0.0050647146,0.0113250461,0.2287095833,0
25.4,17.0611787393,0.022108281,0.049435619300000004,0.3826999263,0
21.8,14.4647293706,0.1160259082,0.2594418179,0.4997068119,0
22.959,1.3832689842,0.0680385386,0.15213879730000002,0.2156811912,0
21.0,31.2565779806,0.16770846220000002,0.3750075218,0.4595880707,0
26.3,7.3386259047,0.0146067964,0.0326617897,0.422340265,0
22.3,13.7019778995,0.0921626549,0.2060819612,0.1808607463,0
27.7,19.0902236601,0.0076657557000000005,0.0171411509,0.3544471998,0
22.3,21.1447801345,0.0921626549,0.2060819612,0.1418385499,0
22.8,11.1490042524,0.0732073989,0.1636967205,0.1267532686,0
23.6,18.3150207484,0.0506471459,0.1132504611,0.3020236436,0
27.1,17.0427410086,0.010105434200000001,0.0225964377,0.487829343,0
25.0,12.8245997874,0.026580000000000003,0.059434686800000004,0.2532564757,0
28.57,18.06666918,0.0051351718,0.0114825932,0.4929999126,0
29.6,29.1603883618,0.0031956189,0.0071456210000000004,0.4886895273,0
21.89,18.5068442359,0.1113153296,0.2489086439,0.4017526379,0
26.3,8.0837105929,0.0146067964,0.0326617897,0.2367739807,0
24.3,9.2307116148,0.0366906138,0.0820427065,0.4324628494,0
24.0,7.7512979097,0.0421264611,0.0941976306,0.0530637904,0
22.4,4.0705779537,0.08801465210000001,0.1968067451,0.3934982388,0
20.91,16.2356723851,0.17480545320000002,0.3908768761,0.464162701,1
21.85,7.0766991414,0.11338483610000001,0.2535362011,0.3623358549,0
22.14,10.4948132346,0.0992098919,0.2218400624,0.2761581451,0
25.63,9.2137924974,0.0198863453,0.04446722,0.0842165731,0
24.6,13.0800037752,0.0319561887,0.07145621020000001,0.1590723977,0
23.936,7.6218491246,0.0433865359,0.0970152437,0.0533437616,0
22.4,16.8367830422,0.08801465210000001,0.1968067451,0.4733325204,0
27.7,8.6837346739,0.0076657557000000005,0.0171411509,0.1439293272,0
24.18,30.3677018901,0.038775283,0.0867041687,0.4160130156,0
25.8,7.3166203987,0.018388867200000002,0.0411187571,0.1317961258,0
22.46,28.5312879432,0.08561600850000001,0.19144321490000002,0.4362157566,0
23.17,20.4546757448,0.061738344,0.1380511341,0.4373649769,0
23.0,14.8679668067,0.0667659413,0.1492931834,0.3088551913,0
24.46,5.6139997127,0.0340843469,0.0762149166,0.4052393506,0
24.4,23.3642787564,0.0350392641,0.0783501764,0.306750003,0
26.3,20.3739905482,0.0146067964,0.0326617897,0.4346508015,0
26.9,18.9404247112,0.011080388200000001,0.0247765013,0.3126627055,0
26.9,14.4617493576,0.011080388200000001,0.0247765013,0.3808157345,0
24.11,5.1240913291,0.0400456158,0.0895447192,0.0793025714,0
28.2,2.779806368,0.0060891262,0.0136157002,0.1629152479,0
25.1,9.6353516741,0.025383702900000003,0.0567596853,0.1858742547,0
24.98,17.6427070956,0.0268259417,0.0599846292,0.4740349686,0
26.8,17.8227820781,0.0116025908,0.0259441818,0.2896526046,0
26.8,3.4315293988,0.0116025908,0.0259441818,0.1888907383,0
26.0,12.6909034877,0.0167708462,0.0375007522,0.4365593481,0
22.34,13.4246115677,0.0904804968,0.2023205415,0.2146731618,0
21.53,16.2068305343,0.1313877806,0.2937920088,0.1979626731,0
27.5,17.4990431617,0.008405334,0.0187948982,0.4490342874,0
27.6,8.348187045,0.008027031700000001,0.017948988500000002,0.3635373445,0
25.55,9.0131231152,0.020632648400000002,0.0461360043,0.1373124444,0
25.7,23.5225105144,0.019255507800000002,0.0430566244,0.4964195754,0
23.71,23.003072947,0.048145419700000004,0.1076564312,0.4508963098,0
27.5,15.4614197086,0.008405334,0.0187948982,0.4686085858,0
22.98,23.0226968132,0.06738371900000001,0.1506745763,0.4478553911,0
27.99,11.3415504838,0.006707411900000001,0.0149982289,0.2948429058,0
23.43,17.7954467115,0.0547715431,0.12247289360000001,0.3511053895,0
23.1,16.7918333416,0.06376097900000001,0.1425738833,0.1205436239,0
22.7,14.8599369073,0.0766575574,0.1714115092,0.2333425435,0
23.6,14.1646194842,0.0506471459,0.1132504611,0.0544563532,0
25.7,22.1237273292,0.019255507800000002,0.0430566244,0.4926472894,0
18.38,23.0572815476,0.5604733623,1.2532565376,0.1609573039,0
25.8,13.1145400869,0.018388867200000002,0.0411187571,0.3242509604,0
25.16,5.3669449124,0.0246919266,0.055212826300000004,0.3553400863,0
24.41,14.7516880802,0.0348782733,0.07799019010000001,0.2358960065,0
24.8,7.4308556706,0.029144390500000002,0.0651688382,0.4122735647,0
23.8,19.6538708338,0.046190746000000005,0.1032856481,0.345266927,0
24.97,19.0818311441,0.026949764600000002,0.0602615057,0.4687629399,0
23.9,20.6572921733,0.04411182,0.09863702810000001,0.4977170236,0
24.53,12.6313373541,0.0330031183,0.07379721610000001,0.1777140808,0
21.35,10.3470880014,0.1427430515,0.3191831664,0.1071482464,0
21.26,8.8275930907,0.14878357050000002,0.3326901775,0.185459772,1
27.9,4.7310224139,0.0069912523,0.0156329154,0.2204834751,0
22.02,12.509590525,0.10484675090000001,0.2344444622,0.1531131426,0
25.31,15.2225326345,0.023043846700000002,0.051527607600000004,0.3793577284,0
19.9,35.6066161614,0.2783267681,0.6223575734,0.4150792577,0
20.89,19.7425600283,0.1764229081,0.3944936153,0.0903380048,1
25.4,11.7963097478,0.022108281,0.049435619300000004,0.3332015257,0
24.5,9.1205714792,0.033462237400000004,0.0748238376,0.3133775109,0
29.1,7.0311607805,0.0040230458000000005,0.0089958039,0.4649083744,0
26.68,15.3657876542,0.0122618211,0.027418265600000002,0.4935608503,0
26.0,6.1744271165,0.0167708462,0.0375007522,0.293384275,0
26.3,3.7102108173,0.0146067964,0.0326617897,0.1773067751,0
27.1,7.5473667733,0.010105434200000001,0.0225964377,0.2095772272,0
20.23,13.3504178534,0.23908645720000002,0.5346135707,0.3323584137,1
25.79,8.3886673942,0.0184737464,0.0413085527,0.4755675288,0
22.46,28.5312879432,0.08561600850000001,0.19144321490000002,0.4362157566,0
23.17,20.4546757448,0.061738344,0.1380511341,0.4373649769,0
23.0,14.8679668067,0.0667659413,0.1492931834,0.3088551913,0
24.46,5.6139997127,0.0340843469,0.0762149166,0.4052393506,0
24.4,23.3642787564,0.0350392641,0.0783501764,0.306750003,0
26.3,20.3739905482,0.0146067964,0.0326617897,0.4346508015,0
24.7,14.0106103602,0.0305179233,0.0682401509,0.4271071036,0
28.19,4.3777916698,0.0061172324,0.013678547400000001,0.2339354677,0
20.61,11.001587674,0.2007035141,0.4487867009,0.4749054342,0
25.2,14.15247707,0.0242412481,0.054205078600000005,0.0672070941,0
26.8,7.4820883056,0.0116025908,0.0259441818,0.0986075326,0
25.27,15.6362576703,0.0234722638,0.0524855773,0.0922721552,0
22.5,29.9942043161,0.0840533402,0.18794898240000002,0.4017947077,0
24.7,22.5085098886,0.0305179233,0.0682401509,0.4992354475,0
24.7,10.531450981,0.0305179233,0.0682401509,0.1453270055,0
20.76,29.0690868658,0.1873074177,0.41883211870000003,0.4222820639,0
20.06,15.6630725114,0.2585562121,0.5781492662000001,0.4377050035,0
22.78,11.8622601181,0.0738847787,0.1652113876,0.3412333442,0
20.68,14.2682462176,0.1943367684,0.43455022460000003,0.3893958238,1
23.7,4.4192793323,0.0483676488,0.1081533507,0.1707317045,0
25.0,6.5515259013,0.026580000000000003,0.059434686800000004,0.2627561175,0
27.1,5.4485213414,0.010105434200000001,0.0225964377,0.2646063846,0
22.56,27.7654501619,0.0817626533,0.1828268509,0.4653629025,0
19.36,45.5176155671,0.3569069267,0.7980681497000001,0.4481993147,0
23.6,6.4401541862,0.0506471459,0.1132504611,0.3853912685,0
23.4,18.1393584181,0.0555334912,0.1241766613,0.4483138244,0
25.5,4.4802880948,0.0211132445,0.0472106499,0.2835245678,0
24.7,12.8927683797,0.0305179233,0.0682401509,0.3810037623,0
27.5,11.9070190614,0.008405334,0.0187948982,0.2590031158,0
27.3,18.7332997314,0.009216265500000001,0.0206081961,0.3326181758,0
25.73,22.6801745262,0.0189913123,0.042465865400000004,0.3086380958,0
22.28,17.8067143062,0.0930154254,0.2079888141,0.3206970151,0
24.14,10.2190622135,0.0394961694,0.0883161196,0.0516708265,0
25.0,16.7777397847,0.026580000000000003,0.059434686800000004,0.0918854199,0
25.2,9.7751121745,0.0242412481,0.054205078600000005,0.1553254821,0
27.4,8.594259006,0.0088014652,0.019680674500000002,0.1708755717,0
23.64,3.4094648712,0.0497227313,0.1111834072,0.2626470989,0
24.7,14.0106103602,0.0305179233,0.0682401509,0.4271071036,0
28.19,4.3777916698,0.0061172324,0.013678547400000001,0.2339354677,0
20.61,11.001587674,0.2007035141,0.4487867009,0.4749054342,0
19.2,19.974695315,0.3841978911,0.8590926012000001,0.4448614167,1
20.55,18.3663159671,0.2063264836,0.4613600429,0.149966159,0
26.0,11.9809958403,0.0167708462,0.0375007522,0.4357877517,0
